8	12	1	2004	13	32	17	0.048551666	36.952813300	272055.230	5671.928
8	12	1	2004	13	40	13	0.048491666	36.952775000	272050.965	5665.292
8	12	1	2004	13	48	13	0.047725000	36.952856600	272060.049	5580.497
8	12	1	2004	13	56	12	0.048173333	36.951845000	271947.412	5630.087
8	12	1	2004	14	8	17	0.048316666	36.951768300	271938.872	5645.940
8	12	1	2004	14	16	12	0.046608333	36.953055000	272082.136	5456.992
8	12	1	2004	14	24	17	0.046606666	36.954493300	272242.285	5456.803
8	12	1	2004	14	32	13	0.046221666	36.955581600	272363.461	5414.218
8	12	1	2004	14	40	17	0.046178333	36.954138300	272202.756	5409.430
8	12	1	2004	14	48	18	0.045616666	36.952496600	272019.957	5347.315
8	12	1	2004	14	56	12	0.045341666	36.952921600	272067.278	5316.898
8	12	1	2004	15	0	12	0.045465000	36.952686600	272041.112	5330.540
8	12	1	2004	15	8	16	0.045561666	36.953450000	272126.114	5341.229
8	12	1	2004	15	16	17	0.045208333	36.952798300	272053.548	5302.152
8	12	1	2004	15	24	24	0.045195000	36.950991600	271852.379	5300.684
8	12	1	2004	15	32	13	0.045053333	36.950915000	271843.850	5285.015
8	12	1	2004	15	40	24	0.045790000	36.951581600	271918.075	5366.489
8	12	1	2004	15	48	12	0.044933333	36.950153300	271759.037	5271.746
8	12	1	2004	15	56	31	0.045026666	36.954288300	272219.454	5282.055
8	12	1	2004	16	8	41	0.044595000	36.949350000	271669.591	5234.328
8	12	1	2004	16	16	17	0.045825000	36.948000000	271519.277	5370.372
8	12	1	2004	16	24	17	0.047253333	36.947425000	271455.258	5528.350
8	12	1	2004	16	32	13	0.047768333	36.946265000	271326.098	5585.313
8	12	1	2004	16	40	17	0.047826666	36.945105000	271196.936	5591.769
8	12	1	2004	16	48	16	0.050563333	36.943341600	271000.597	5894.455
8	12	1	2004	16	56	17	0.050490000	36.941076600	270748.395	5886.352
8	12	1	2004	17	0	13	0.049605000	36.941316600	270775.116	5788.469
8	12	1	2004	17	8	13	0.048090000	36.939955000	270623.500	5620.912
8	12	1	2004	17	16	12	0.046880000	36.939141600	270532.926	5487.087
8	12	1	2004	17	24	13	0.045863333	36.938241600	270432.710	5374.645
8	12	1	2004	17	32	24	0.046468333	36.937035000	270298.360	5441.563
8	12	1	2004	17	40	12	0.045156666	36.936515000	270240.455	5296.492
8	12	1	2004	17	48	14	0.042596666	36.936185000	270203.703	5013.352
8	12	1	2004	17	56	13	0.041275000	36.936595000	270249.351	4867.172
8	12	1	2004	18	8	16	0.040795000	36.933040000	269853.509	4814.094
8	12	1	2004	18	16	13	0.041030000	36.931243300	269653.451	4840.091
8	12	1	2004	18	24	12	0.040980000	36.933188300	269870.023	4834.555
8	12	1	2004	18	32	13	0.041358333	36.938453300	270456.268	4876.383
8	12	1	2004	18	40	12	0.041295000	36.942440000	270900.175	4869.366
8	12	1	2004	18	48	12	0.042968333	36.944446600	271123.609	5054.433
8	12	1	2004	18	56	14	0.042460000	36.945155000	271202.485	4998.208
8	12	1	2004	19	0	13	0.042280000	36.945325000	271221.414	4978.299
8	12	1	2004	19	8	16	0.042870000	36.945631600	271255.554	5043.553
8	12	1	2004	19	16	17	0.042856666	36.946180000	271316.617	5042.077
8	12	1	2004	19	24	23	0.047230000	36.944268300	271103.770	5525.780
8	12	1	2004	19	32	39	0.042966666	36.945498300	271240.712	5054.245
8	12	1	2004	19	40	11	0.042205000	36.945821600	271276.708	4970.003
8	12	1	2004	19	48	12	0.042718333	36.946305000	271330.535	5026.777
8	12	1	2004	19	56	17	0.043355000	36.946356600	271336.282	5097.193
8	12	1	2004	20	8	17	0.044130000	36.949330000	271667.363	5182.899
8	12	1	2004	20	16	24	0.044588333	36.950396600	271786.126	5233.588
8	12	1	2004	20	24	37	0.044518333	36.951475000	271906.202	5225.842
8	12	1	2004	20	32	18	0.043338333	36.953181600	272096.221	5095.327
8	12	1	2004	20	40	11	0.043235000	36.956258300	272438.800	5083.889
8	12	1	2004	20	48	17	0.042521666	36.958245000	272660.008	5004.987
8	12	1	2004	20	56	12	0.042146666	36.959428300	272791.762	4963.509
8	12	1	2004	21	0	12	0.043008333	36.959635000	272814.780	5058.809
8	12	1	2004	21	8	12	0.043480000	36.960396600	272899.583	5110.973
8	12	1	2004	21	16	17	0.043295000	36.960933300	272959.341	5090.510
8	12	1	2004	21	24	14	0.042201666	36.961263300	272996.082	4969.586
8	12	1	2004	21	32	12	0.042128333	36.961616600	273035.420	4961.474
8	12	1	2004	21	40	17	0.041791666	36.962868300	273174.790	4924.235
8	12	1	2004	21	48	17	0.042110000	36.962198300	273100.190	4959.445
8	12	1	2004	21	56	31	0.041621666	36.962011600	273079.400	4905.435
8	12	1	2004	22	8	10	0.042326666	36.961485000	273020.768	4983.410
8	12	1	2004	22	16	18	0.042165000	36.960970000	272963.424	4965.532
8	12	1	2004	22	24	16	0.033243333	36.956473300	272462.711	3978.804
8	12	1	2004	22	32	16	0.042243333	36.962110000	273090.358	4974.192
8	12	1	2004	22	40	24	0.041745000	36.962665000	273152.154	4919.074
8	12	1	2004	22	48	26	0.041633333	36.963145000	273205.599	4906.722
8	12	1	2004	22	56	23	0.041130000	36.963028300	273192.604	4851.054
8	12	1	2004	23	0	21	0.041258333	36.962555000	273139.904	4865.249
8	12	1	2004	23	8	16	0.035461666	36.962945000	273183.313	4224.136
8	12	1	2004	23	16	12	0.038928333	36.964590000	273366.485	4607.545
8	12	1	2004	23	24	24	0.039050000	36.964328300	273337.347	4621.002
8	12	1	2004	23	32	17	0.043768333	36.952250000	271992.493	5142.889
8	12	1	2004	23	40	12	0.036643333	36.966496600	273578.770	4354.819
8	12	1	2004	23	48	21	0.036781666	36.966451600	273573.760	4370.118
8	12	1	2004	23	56	44	0.036751666	36.966515000	273580.819	4366.800
8	13	1	2004	4	56	24	0.026283333	36.964766600	273386.118	3209.007
8	13	1	2004	5	0	41	0.027071666	36.966066600	273530.869	3296.194
8	13	1	2004	5	8	12	0.028200000	36.964050000	273306.332	3420.992
8	13	1	2004	5	16	12	0.028553333	36.963350000	273228.391	3460.072
8	13	1	2004	5	24	13	0.028388333	36.962166600	273096.624	3441.826
8	13	1	2004	5	32	17	0.029705000	36.960283300	272886.930	3587.454
8	13	1	2004	5	40	17	0.029998333	36.959366600	272784.860	3619.898
8	13	1	2004	5	48	17	0.029121666	36.958966600	272740.320	3522.940
8	13	1	2004	5	56	17	0.028735000	36.959033300	272747.746	3480.174
8	13	1	2004	6	8	20	0.027391666	36.959983300	272853.521	3331.599
8	13	1	2004	6	16	17	0.027250000	36.960383300	272898.059	3315.930
8	13	1	2004	6	24	23	0.026723333	36.960633300	272925.895	3257.680
8	13	1	2004	6	32	17	0.026451666	36.960550000	272916.619	3227.633
8	13	1	2004	6	40	17	0.026413333	36.960516600	272912.900	3223.394
8	13	1	2004	6	48	16	0.021551666	36.954466600	272239.248	2685.702
8	13	1	2004	6	56	16	0.026225000	36.960866600	272951.871	3202.563
8	13	1	2004	7	0	17	0.026290000	36.960866600	272951.871	3209.752
8	13	1	2004	7	8	24	0.037738333	36.954450000	272237.436	4475.959
8	13	1	2004	7	16	16	0.038208333	36.953216600	272100.103	4527.945
8	13	1	2004	7	24	16	0.038253333	36.952433300	272012.886	4532.924
8	13	1	2004	7	32	16	0.037713333	36.951333300	271890.403	4473.203
8	13	1	2004	7	40	23	0.037086666	36.950900000	271842.155	4403.894
8	13	1	2004	7	48	38	0.027170000	36.962850000	273172.715	3307.077
8	13	1	2004	7	56	18	0.027058333	36.962500000	273133.744	3294.727
8	13	1	2004	8	8	11	0.027025000	36.962416600	273124.458	3291.040
8	13	1	2004	8	16	13	0.028136666	36.962116600	273091.057	3413.992
8	13	1	2004	8	24	12	0.028101666	36.962150000	273094.775	3410.120
8	13	1	2004	8	32	13	0.028288333	36.962283300	273109.618	3430.766
8	13	1	2004	8	40	12	0.028380000	36.962133300	273092.917	3440.904
8	13	1	2004	8	48	13	0.028850000	36.961066600	272974.145	3492.889
8	13	1	2004	8	56	12	0.028906666	36.960483300	272909.197	3499.157
8	13	1	2004	9	0	13	0.028931666	36.960483300	272909.197	3501.922
8	13	1	2004	9	8	12	0.028915000	36.960516600	272912.905	3500.079
8	13	1	2004	9	16	12	0.029020000	36.960600000	272922.192	3511.692
8	13	1	2004	9	24	12	0.029103333	36.960566600	272918.473	3520.909
8	13	1	2004	9	32	13	0.029145000	36.960566600	272918.473	3525.517
8	13	1	2004	9	40	12	0.029055000	36.960433300	272903.630	3515.563
8	13	1	2004	9	48	12	0.029045000	36.960450000	272905.490	3514.457
8	13	1	2004	9	56	13	0.029043333	36.960300000	272888.788	3514.273
8	13	1	2004	0	8	11	0.037150000	36.966510000	273580.263	4410.856
8	13	1	2004	0	16	17	0.037486666	36.966723300	273604.014	4448.091
8	13	1	2004	0	24	12	0.036740000	36.966715000	273603.088	4365.509
8	13	1	2004	0	32	13	0.036810000	36.966968300	273631.292	4373.251
8	13	1	2004	0	40	12	0.036815000	36.966965000	273630.925	4373.804
8	13	1	2004	0	48	16	0.035988333	36.967171600	273653.926	4282.374
8	13	1	2004	0	56	17	0.036045000	36.967561600	273697.351	4288.640
8	13	1	2004	1	0	17	0.035948333	36.967165000	273653.191	4277.950
8	13	1	2004	1	8	17	0.036426666	36.966933300	273627.394	4330.854
8	13	1	2004	1	16	38	0.036548333	36.967178300	273654.674	4344.310
8	13	1	2004	1	24	16	0.036653333	36.967280000	273665.998	4355.923
8	13	1	2004	1	32	18	0.036605000	36.967353300	273674.159	4350.577
8	13	1	2004	1	40	25	0.036668333	36.967333300	273671.933	4357.581
8	13	1	2004	1	48	17	0.036526666	36.967043300	273639.642	4341.914
8	13	1	2004	1	56	12	0.036505000	36.967015000	273636.491	4339.518
8	13	1	2004	2	8	18	0.038500000	36.957060000	272528.051	4560.193
8	13	1	2004	2	16	16	0.039616666	36.956768300	272495.575	4683.697
8	13	1	2004	2	24	16	0.040680000	36.956910000	272511.356	4801.302
8	13	1	2004	2	32	23	0.041860000	36.957413300	272567.400	4931.809
8	13	1	2004	2	40	41	0.036268333	36.966990000	273633.707	4313.342
8	13	1	2004	2	48	14	0.036263333	36.967048300	273640.198	4312.789
8	13	1	2004	2	56	17	0.036253333	36.967126600	273648.916	4311.683
8	13	1	2004	3	0	13	0.036275000	36.967135000	273649.852	4314.079
8	13	1	2004	3	8	16	0.036070000	36.967093300	273645.208	4291.406
8	13	1	2004	3	16	17	0.036370000	36.966985000	273633.150	4324.587
8	13	1	2004	3	24	12	0.036410000	36.966981600	273632.772	4329.011
8	13	1	2004	3	32	13	0.036160000	36.966958300	273630.177	4301.361
8	13	1	2004	3	40	18	0.033830000	36.964838300	273394.119	4043.668
8	13	1	2004	3	48	13	0.033358333	36.964718300	273380.756	3991.502
8	13	1	2004	3	56	11	0.033271666	36.964631600	273371.102	3981.917
8	13	1	2004	4	8	17	0.033021666	36.964561600	273363.307	3954.267
8	13	1	2004	4	16	17	0.032721666	36.964598300	273367.393	3921.087
8	13	1	2004	4	24	12	0.032230000	36.964590000	273366.468	3866.709
8	13	1	2004	4	32	16	0.032128333	36.964476600	273353.841	3855.465
8	13	1	2004	4	40	13	0.031080000	36.964836600	273393.923	3739.518
